Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point_temperature,Solar_Radiation,Rainfall,Snowfall,Rented_Bike_Count
1,-4.4,33,1.4,2000,-18.2,0.0,0.0,0.0,103
2,-4.7,33,0.1,2000,-18.5,0.0,0.0,0.0,86
3,-4.5,26,0.0,2000,-21.1,0.0,0.0,0.0,56
4,-4.1,27,0.6,2000,-20.3,0.0,0.0,0.0,37
5,-4.0,28,0.5,2000,-19.8,0.0,0.0,0.0,22
6,-4.1,30,1.1,2000,-19.1,0.0,0.0,0.0,38
7,-4.6,31,1.2,2000,-19.2,0.0,0.0,0.0,52
8,-4.8,31,0.8,2000,-19.3,0.02,0.0,0.0,92
9,-4.1,30,0.5,2000,-19.1,0.28,0.0,0.0,137
11,0.0,20,0.8,1975,-20.3,1.05,0.0,0.0,183
12,2.2,17,1.0,1979,-20.4,1.75,0.0,0.0,263
13,3.7,17,1.4,2000,-19.1,1.98,0.0,0.0,337
16,5.1,16,1.8,1998,-18.7,1.17,0.0,0.0,404
17,4.2,17,2.5,1990,-18.7,0.66,0.0,0.0,354
18,2.8,25,3.0,2000,-15.3,0.22,0.0,0.0,310
20,0.6,33,1.9,2000,-13.8,0.0,0.0,0.0,213
21,0.2,32,1.1,1951,-14.5,0.0,0.0,0.0,226
22,-0.3,34,1.6,1981,-14.2,0.0,0.0,0.0,191
1,-1.4,42,1.1,1805,-12.6,0.0,0.0,0.0,101
2,-1.4,41,1.1,1582,-12.9,0.0,0.0,0.0,59
3,-1.4,41,1.6,1870,-12.9,0.0,0.0,0.0,42
4,-1.9,44,0.7,1907,-12.5,0.0,0.0,0.0,50
5,-1.8,44,0.5,1862,-12.4,0.0,0.0,0.0,59
6,-1.4,46,0.3,1651,-11.5,0.0,0.0,0.0,139
7,-0.9,45,0.9,1820,-11.3,0.0,0.0,0.0,349
8,-1.2,51,0.8,1800,-10.0,0.05,0.0,0.0,646
9,-0.6,43,0.5,1596,-11.6,0.52,0.0,0.0,347
10,2.6,45,1.2,1230,-8.1,1.17,0.0,0.0,235
11,4.3,44,2.3,1091,-6.9,1.77,0.0,0.0,314
12,4.7,43,2.1,1131,-6.8,1.38,0.0,0.0,361
13,5.1,41,1.8,1097,-7.0,1.03,0.0,0.0,332
17,5.7,36,3.0,1073,-8.2,0.57,0.0,0.0,522
18,4.7,43,2.4,938,-6.8,0.19,0.0,0.0,819
20,2.4,60,1.9,661,-4.5,0.0,0.0,0.0,417
21,1.8,63,1.2,604,-4.5,0.0,0.0,0.0,388
22,1.0,69,0.7,525,-4.0,0.0,0.0,0.0,357
23,0.5,73,1.5,465,-3.7,0.0,0.0,0.0,218
0,0.0,75,2.3,394,-3.9,0.0,0.0,0.0,177
1,-0.5,76,1.6,402,-4.2,0.0,0.0,0.0,172
2,-0.8,76,0.8,421,-4.5,0.0,0.0,0.0,115
4,-1.6,83,0.6,368,-4.1,0.0,0.0,0.0,64
5,-1.8,82,1.3,375,-4.4,0.0,0.0,0.0,79
7,-2.2,76,1.9,527,-5.8,0.0,0.0,0.0,404
8,-2.1,71,1.7,610,-6.6,0.06,0.0,0.0,727
9,-1.4,56,1.4,709,-9.0,0.54,0.0,0.0,384
10,1.1,38,3.1,1184,-11.6,1.13,0.0,0.0,265
11,2.8,35,3.9,1265,-11.1,1.71,0.0,0.0,322
12,4.0,23,3.5,1785,-15.3,2.03,0.0,0.0,356
14,5.0,20,3.7,1866,-16.1,2.12,0.0,0.0,335
16,5.1,17,3.4,2000,-18.0,1.2,0.0,0.0,393
17,3.9,19,3.6,2000,-17.6,0.58,0.0,0.0,514
18,3.2,20,2.9,2000,-17.6,0.16,0.0,0.0,764
20,1.8,19,3.1,2000,-19.4,0.0,0.0,0.0,358
21,1.1,21,1.6,2000,-18.8,0.0,0.0,0.0,415
22,0.5,22,2.9,2000,-18.8,0.0,0.0,0.0,319
23,-0.5,26,3.3,2000,-17.7,0.0,0.0,0.0,242
0,-1.4,28,3.4,1990,-17.6,0.0,0.0,0.0,171
2,-2.9,31,1.6,1931,-17.7,0.0,0.0,0.0,105
3,-3.4,32,0.9,1977,-17.7,0.0,0.0,0.0,59
4,-3.8,32,1.1,2000,-18.1,0.0,0.0,0.0,50
5,-4.0,35,1.8,2000,-17.2,0.0,0.0,0.0,63
6,-4.0,34,3.4,2000,-17.5,0.0,0.0,0.0,159
7,-4.1,35,3.5,1980,-17.3,0.0,0.0,0.0,385
8,-4.3,36,1.9,1955,-17.1,0.06,0.0,0.0,718
9,-3.8,28,1.7,1904,-19.6,0.63,0.0,0.0,373
11,0.2,22,2.2,1907,-19.0,1.57,0.0,0.0,276
12,2.2,17,2.0,1824,-20.4,1.99,0.0,0.0,351
13,2.9,14,3.3,2000,-22.0,2.14,0.0,0.0,299
15,4.2,15,2.7,1995,-20.2,2.21,0.0,0.0,366
16,3.7,14,3.9,2000,-21.4,1.71,0.0,0.0,409
17,3.1,14,3.7,2000,-21.9,1.0,0.0,0.0,469
18,1.8,16,3.4,2000,-21.4,0.31,0.0,0.0,784
21,-1.6,52,2.2,2000,-10.1,0.0,0.0,0.0,345
23,-2.7,58,1.1,2000,-9.8,0.0,0.0,0.0,223
0,-2.7,58,1.7,2000,-9.8,0.0,0.0,0.0,195
1,-2.2,58,1.0,2000,-9.3,0.0,0.0,0.0,190
2,-2.9,57,0.0,1985,-10.2,0.0,0.0,0.0,116
3,-2.8,57,0.5,1995,-10.1,0.0,0.0,0.0,71
4,-2.4,58,0.3,2000,-9.5,0.0,0.0,0.0,66
5,-2.4,59,1.1,1984,-9.3,0.0,0.0,0.0,75
6,-3.0,62,0.8,1996,-9.2,0.0,0.0,0.0,151
7,-3.7,64,0.7,1891,-9.5,0.0,0.0,0.0,373
9,-1.9,51,0.9,1654,-10.7,0.58,0.0,0.0,383
10,0.9,44,1.1,1826,-10.0,1.16,0.0,0.0,259
15,5.0,49,4.4,1138,-4.8,0.96,0.0,0.0,356
17,4.6,52,3.9,1059,-4.4,0.5,0.0,0.0,465
18,3.9,56,4.0,1004,-4.0,0.18,0.0,0.0,730
19,3.5,60,2.7,936,-3.5,0.0,0.0,0.0,499
20,3.0,62,2.4,975,-3.5,0.0,0.0,0.0,348
22,2.9,65,2.3,1150,-3.0,0.0,0.0,0.0,346
23,2.9,63,2.6,1253,-3.4,0.0,0.0,0.0,202
0,1.7,86,2.7,54,-0.3,0.0,0.4,0.4,42
1,0.6,96,2.1,118,0.0,0.0,0.0,4.0,55
2,0.7,97,1.4,197,0.2,0.0,0.0,4.1,62
4,1.1,96,2.5,241,0.5,0.0,0.0,3.9,36
5,1.0,91,0.7,257,-0.3,0.0,0.0,3.8,39
6,0.4,95,0.3,197,-0.3,0.0,0.0,3.8,63
7,-0.1,97,0.5,179,-0.5,0.0,0.0,3.8,174
8,-0.2,97,0.4,197,-0.6,0.05,0.0,3.7,391
9,0.5,94,0.6,199,-0.3,0.37,0.0,3.7,214
10,2.2,83,0.8,221,-0.3,0.92,0.0,3.7,184
12,5.3,70,0.9,226,0.2,1.73,0.0,1.7,283
13,6.7,64,2.0,241,0.3,1.94,0.0,0.6,304
15,8.2,62,0.6,291,1.3,1.22,0.0,0.0,312
17,7.9,68,4.2,352,2.3,0.27,0.0,0.0,470
18,7.5,70,5.0,374,2.3,0.08,0.0,0.0,669
19,6.9,73,3.7,369,2.3,0.0,0.0,0.0,421
21,6.0,79,2.7,306,2.6,0.0,0.0,0.0,321
23,5.5,80,2.7,258,2.3,0.0,0.0,0.0,243
0,4.6,82,3.0,240,1.7,0.0,0.0,0.0,226
1,4.0,83,1.7,235,1.3,0.0,0.0,0.0,263
2,3.7,82,1.6,229,0.9,0.0,0.0,0.0,197
3,3.5,82,2.9,217,0.7,0.0,0.0,0.0,133
4,2.7,82,2.8,222,0.0,0.0,0.0,0.0,63
5,1.8,84,2.7,214,-0.6,0.0,0.0,0.0,58
6,1.2,83,2.5,245,-1.3,0.0,0.0,0.0,72
7,0.6,86,1.6,211,-1.4,0.0,0.0,0.0,108
8,0.0,77,2.8,289,-3.5,0.06,0.0,0.0,203
9,0.6,64,3.8,430,-5.4,0.65,0.0,0.0,253
10,0.8,60,2.9,497,-6.0,0.71,0.0,0.0,259
13,5.3,29,2.1,1007,-11.3,2.08,0.0,0.0,412
14,6.9,19,1.9,1843,-15.1,2.36,0.0,0.0,454
15,6.7,24,2.7,1536,-12.4,1.95,0.0,0.0,467
17,4.9,28,3.1,1477,-12.1,0.77,0.0,0.0,462
19,2.1,27,2.8,1883,-15.0,0.01,0.0,0.0,306
20,1.1,32,1.4,1785,-13.8,0.0,0.0,0.0,233
21,0.7,31,1.3,1923,-14.5,0.0,0.0,0.0,232
1,-1.4,43,0.6,1791,-12.3,0.0,0.0,0.0,189
3,-1.3,42,0.8,1648,-12.5,0.0,0.0,0.0,103
4,-1.1,43,0.7,1558,-12.1,0.0,0.0,0.0,52
6,-0.8,44,0.6,1541,-11.5,0.0,0.0,0.0,54
7,-1.0,47,0.9,1552,-10.9,0.0,0.0,0.0,77
9,-0.3,48,1.1,1394,-10.0,0.43,0.0,0.0,173
11,4.3,29,2.6,1293,-12.2,1.87,0.0,0.0,244
12,5.5,25,3.1,1652,-13.0,2.28,0.0,0.0,396
13,6.1,22,2.4,1710,-14.0,2.5,0.0,0.0,482
14,7.0,23,2.4,1645,-12.7,2.52,0.0,0.0,572
15,7.5,21,2.7,1900,-13.4,2.22,0.0,0.0,612
17,6.9,25,2.9,1795,-11.8,1.07,0.0,0.0,589
18,5.2,30,2.8,1877,-11.0,0.36,0.0,0.0,402
19,3.1,40,2.6,1804,-9.2,0.01,0.0,0.0,297
20,1.3,49,2.8,1683,-8.2,0.0,0.0,0.0,232
21,0.2,55,2.5,1942,-7.7,0.0,0.0,0.0,239
22,0.0,54,2.5,1929,-8.2,0.0,0.0,0.0,230
23,-0.3,58,1.0,1945,-7.5,0.0,0.0,0.0,173
0,-0.9,60,0.7,1844,-7.7,0.0,0.0,0.0,135
1,-1.2,63,0.9,1846,-7.3,0.0,0.0,0.0,122
3,-1.9,67,1.0,1575,-7.2,0.0,0.0,0.0,46
4,-2.3,69,1.1,1411,-7.2,0.0,0.0,0.0,46
5,-2.5,73,0.8,1134,-6.6,0.0,0.0,0.0,65
6,-2.7,72,0.5,1253,-7.0,0.0,0.0,0.0,161
7,-3.1,68,0.8,1417,-8.1,0.0,0.0,0.0,402
8,-2.9,63,0.7,1386,-8.9,0.11,0.0,0.0,786
9,-1.1,53,0.9,1308,-9.4,0.72,0.0,0.0,416
10,1.9,46,1.1,1233,-8.5,1.39,0.0,0.0,289
11,4.6,37,1.6,1309,-8.8,1.95,0.0,0.0,356
12,6.9,28,1.1,1301,-10.3,2.35,0.0,0.0,428
14,9.9,25,1.5,1401,-9.2,2.43,0.0,0.0,455
15,10.3,23,2.1,1317,-9.9,2.09,0.0,0.0,521
16,9.5,31,3.1,973,-6.8,1.54,0.0,0.0,555
17,8.7,30,3.1,1117,-7.9,0.96,0.0,0.0,646
19,5.5,30,2.7,1150,-10.7,0.01,0.0,0.0,619
20,4.3,32,1.7,1101,-10.9,0.0,0.0,0.0,483
21,3.3,36,1.4,1110,-10.3,0.0,0.0,0.0,512
22,2.7,40,1.0,1089,-9.5,0.0,0.0,0.0,443
23,2.8,39,0.7,1065,-9.8,0.0,0.0,0.0,308
1,2.1,44,0.9,1107,-8.9,0.0,0.0,0.0,213
2,1.5,44,1.2,1079,-9.4,0.0,0.0,0.0,145
3,1.1,44,1.0,1128,-9.8,0.0,0.0,0.0,102
4,0.9,46,0.8,1140,-9.4,0.0,0.0,0.0,62
5,0.6,50,0.1,1026,-8.6,0.0,0.0,0.0,72
6,0.6,50,0.4,985,-8.6,0.0,0.0,0.0,183
7,1.3,47,0.7,1084,-8.7,0.0,0.0,0.0,443
8,2.0,51,0.7,990,-7.0,0.0,0.0,0.0,767
9,2.5,51,1.0,866,-6.6,0.07,0.0,0.0,455
10,3.3,47,0.7,818,-6.9,0.22,0.0,0.0,261
13,5.8,39,0.6,931,-7.1,0.35,0.0,0.0,335
15,6.7,48,0.8,817,-3.5,0.39,0.0,0.0,402
16,6.9,54,1.1,692,-1.7,0.32,0.0,0.0,411
20,5.9,44,1.3,733,-5.4,0.0,0.0,0.0,461
22,5.4,49,1.1,687,-4.4,0.0,0.0,0.0,461
23,5.3,53,1.5,582,-3.5,0.0,0.0,0.0,310
3,5.3,55,1.7,488,-3.0,0.0,0.0,0.0,116
4,5.4,56,1.7,472,-2.6,0.0,0.0,0.0,72
5,5.2,59,1.7,437,-2.1,0.0,0.0,0.0,62
7,5.5,59,2.8,448,-1.8,0.0,0.0,0.0,426
8,5.7,57,2.5,458,-2.1,0.04,0.0,0.0,816
9,6.2,55,2.4,478,-2.1,0.13,0.0,0.0,419
10,6.5,53,2.0,518,-2.4,0.21,0.0,0.0,285
11,7.1,50,2.2,534,-2.6,0.33,0.0,0.0,332
12,7.6,48,2.6,600,-2.7,0.39,0.0,0.0,305
13,7.6,57,2.3,554,-0.3,0.33,0.0,0.0,28
17,3.8,90,2.7,654,2.3,0.0,0.0,0.0,8
18,3.6,90,2.1,845,2.1,0.0,9.5,0.0,11
19,2.5,95,1.9,838,1.7,0.0,0.0,0.0,19
20,2.7,96,1.5,1479,2.1,0.0,0.0,0.0,8
21,2.4,95,2.5,1349,1.6,0.0,9.0,0.0,10
22,2.3,96,1.9,1207,1.7,0.0,0.0,0.0,13
23,1.8,96,1.2,745,1.2,0.0,0.0,0.0,23
0,2.0,96,1.3,1894,1.4,0.0,2.0,0.0,71
1,2.1,97,0.2,859,1.6,0.0,0.0,0.0,147
2,2.0,97,1.0,580,1.5,0.0,0.0,0.0,180
3,1.6,97,2.3,469,1.1,0.0,0.1,0.0,92
4,1.6,97,1.1,636,1.1,0.0,0.0,0.0,28
5,2.2,97,2.9,362,1.7,0.0,0.0,0.0,11
6,3.0,96,2.7,303,2.4,0.0,0.4,0.0,33
7,2.6,89,4.3,320,0.9,0.0,0.0,0.0,61
8,1.5,80,3.2,1246,-1.5,0.04,0.0,0.0,148
9,0.1,78,4.9,615,-3.2,0.09,0.0,0.0,160
10,0.1,53,5.3,1022,-8.3,1.12,0.0,0.0,191
11,0.8,52,4.6,1035,-7.9,2.2,0.0,0.0,239
12,0.5,46,4.7,1172,-9.8,2.49,0.0,0.0,311
13,1.4,37,4.0,1681,-11.7,2.95,0.0,0.0,358
14,1.2,36,6.0,1430,-12.2,2.86,0.0,0.0,375
15,1.6,35,4.5,1567,-12.2,2.54,0.0,0.0,458
17,0.4,37,5.2,1366,-12.6,1.23,0.0,0.0,423
18,-0.8,40,4.7,1429,-12.7,0.43,0.0,0.0,317
19,-1.7,45,3.3,1375,-12.1,0.01,0.0,0.0,231
20,-2.2,49,3.5,1325,-11.4,0.0,0.0,0.0,246
21,-3.0,50,3.7,1301,-11.9,0.0,0.0,0.0,212
22,-3.6,52,3.7,1277,-12.0,0.0,0.0,0.0,190
23,-4.0,52,3.4,1272,-12.4,0.0,0.0,0.0,190
2,-5.3,52,1.2,1434,-13.6,0.0,0.0,0.0,71
3,-5.7,50,1.7,1559,-14.4,0.0,0.0,0.0,49
4,-5.8,48,1.5,1552,-15.0,0.0,0.0,0.0,47
5,-6.1,49,1.0,1621,-15.1,0.0,0.0,0.0,65
6,-6.4,50,1.5,1593,-15.1,0.0,0.0,0.0,135
7,-6.6,52,0.5,1555,-14.8,0.0,0.0,0.0,401
8,-6.2,45,0.4,1600,-16.2,0.17,0.0,0.0,617
10,-1.8,30,2.1,1608,-17.1,1.59,0.0,0.0,274
12,1.8,26,2.2,1556,-15.7,2.61,0.0,0.0,388
13,2.3,22,3.1,1627,-17.2,2.83,0.0,0.0,375
14,3.4,23,2.4,1545,-15.8,2.74,0.0,0.0,450
15,4.3,22,1.3,1837,-15.6,2.48,0.0,0.0,463
17,4.3,21,2.5,1961,-16.1,1.13,0.0,0.0,631
18,3.5,22,0.9,1961,-16.2,0.43,0.0,0.0,854
19,2.0,26,2.3,1985,-15.5,0.02,0.0,0.0,568
21,1.0,34,1.4,1880,-13.1,0.0,0.0,0.0,396
22,0.5,38,0.9,1907,-12.2,0.0,0.0,0.0,414
0,0.5,34,0.4,1889,-13.5,0.0,0.0,0.0,218
4,0.6,43,0.9,1599,-10.5,0.0,0.0,0.0,93
5,0.8,39,1.0,1463,-11.6,0.0,0.0,0.0,55
6,0.5,42,0.9,1543,-10.9,0.0,0.0,0.0,71
7,0.1,43,1.4,1502,-11.0,0.0,0.0,0.0,159
8,0.4,38,1.8,1564,-12.3,0.16,0.0,0.0,306
9,2.2,30,1.5,1513,-13.6,0.81,0.0,0.0,329
10,5.1,27,1.2,1563,-12.4,1.54,0.0,0.0,354
11,8.1,21,2.1,1738,-12.9,2.15,0.0,0.0,431
12,10.7,16,1.7,1657,-14.1,2.56,0.0,0.0,605
13,12.2,14,1.6,1896,-14.5,2.75,0.0,0.0,771
14,14.4,14,1.4,1833,-12.8,2.66,0.0,0.0,1025
15,16.0,14,2.2,1828,-11.5,2.33,0.0,0.0,1238
16,15.8,15,2.6,1867,-10.8,1.7,0.0,0.0,1285
17,15.0,22,2.5,1946,-6.5,0.96,0.0,0.0,1197
18,13.9,26,1.9,1995,-5.3,0.41,0.0,0.0,920
19,12.7,32,2.3,2000,-3.6,0.01,0.0,0.0,630
20,11.1,51,3.7,1957,1.3,0.0,0.0,0.0,631
22,10.2,49,1.7,1972,0.0,0.0,0.0,0.0,516
23,9.4,74,1.6,559,4.9,0.0,0.0,0.0,215
0,8.5,87,0.9,303,6.4,0.0,0.0,0.0,161
1,8.3,91,0.1,282,6.9,0.0,0.0,0.0,118
3,8.5,96,0.4,238,7.8,0.0,0.1,0.0,90
4,8.8,95,0.2,218,8.0,0.0,0.0,0.0,34
5,8.8,96,1.2,196,8.1,0.0,0.0,0.0,15
6,8.6,96,0.7,224,7.9,0.0,0.2,0.0,20
7,8.4,97,2.6,122,7.9,0.0,0.0,0.0,23
9,8.8,97,1.3,196,8.3,0.2,0.2,0.0,157
10,9.8,90,0.8,335,8.2,0.64,0.0,0.0,239
11,10.1,88,0.7,453,8.1,0.34,0.0,0.0,273
12,10.7,85,0.9,393,8.2,0.52,0.0,0.0,358
13,10.8,84,1.2,400,8.1,0.44,0.0,0.0,429
14,11.2,83,1.1,518,8.4,0.45,0.0,0.0,475
16,11.7,82,1.1,753,8.7,0.32,0.0,0.0,396
18,11.5,81,1.5,1475,8.3,0.07,0.0,0.0,436
19,11.2,81,2.3,1614,8.0,0.0,0.0,0.0,289
20,11.3,80,1.2,1978,7.9,0.0,0.0,0.0,26
21,10.6,89,2.1,606,8.8,0.0,2.0,0.0,7
22,9.6,92,2.5,721,8.3,0.0,0.0,0.0,8
23,8.7,91,2.9,957,7.3,0.0,0.0,0.0,9
0,7.6,88,2.5,1974,5.7,0.0,9.0,0.0,22
1,7.0,88,2.5,2000,5.1,0.0,0.0,0.0,23
2,6.3,89,2.2,1456,4.6,0.0,0.0,0.0,9
3,5.7,92,2.0,458,4.4,0.0,1.5,0.0,2
4,5.1,90,2.6,1005,3.5,0.0,0.0,0.0,4
7,3.8,87,2.2,2000,1.8,0.0,0.0,0.0,85
8,3.6,88,2.3,2000,1.7,0.03,0.0,0.0,184
9,3.7,85,1.8,2000,1.4,0.17,0.0,0.0,211
11,6.1,66,1.9,2000,0.2,1.42,0.0,0.0,322
12,7.6,58,2.4,2000,-0.1,1.85,0.0,0.0,438
13,8.3,51,2.0,2000,-1.2,1.42,0.0,0.0,465
14,10.0,44,1.9,2000,-1.7,2.46,0.0,0.0,550
15,10.3,43,2.5,2000,-1.7,2.45,0.0,0.0,637
16,11.0,39,1.2,2000,-2.4,1.96,0.0,0.0,718
17,10.0,43,1.4,2000,-2.0,1.12,0.0,0.0,865
19,5.8,53,1.7,2000,-3.0,0.02,0.0,0.0,782
20,4.3,57,1.3,2000,-3.4,0.0,0.0,0.0,578
22,2.3,63,1.0,2000,-4.0,0.0,0.0,0.0,466
23,1.9,60,1.3,2000,-5.0,0.0,0.0,0.0,274
1,0.8,67,0.8,2000,-4.6,0.0,0.0,0.0,188
2,0.3,71,0.9,1999,-4.3,0.0,0.0,0.0,122
4,-0.5,75,0.6,1967,-4.3,0.0,0.0,0.0,79
5,-0.9,78,0.6,1687,-4.2,0.0,0.0,0.0,80
6,-1.0,77,0.4,1578,-4.5,0.0,0.0,0.0,214
7,-1.0,78,0.6,1484,-4.3,0.0,0.0,0.0,583
8,-0.7,76,1.0,1461,-4.4,0.2,0.0,0.0,997
10,3.7,51,1.3,1596,-5.5,1.56,0.0,0.0,380
11,6.3,41,1.3,1519,-6.0,2.12,0.0,0.0,475
12,8.5,34,1.9,1876,-6.4,2.55,0.0,0.0,504
13,9.3,27,2.2,1816,-8.7,2.65,0.0,0.0,528
14,9.2,27,2.9,1880,-8.8,2.32,0.0,0.0,567
15,10.1,24,1.8,1839,-9.6,2.12,0.0,0.0,616
17,10.2,27,2.8,1826,-8.0,1.22,0.0,0.0,883
18,8.7,28,3.2,2000,-8.8,0.49,0.0,0.0,1246
19,7.1,30,2.7,2000,-9.3,0.02,0.0,0.0,833
20,6.1,31,2.8,2000,-9.8,0.0,0.0,0.0,666
21,5.5,33,3.2,1995,-9.5,0.0,0.0,0.0,625
22,4.5,40,1.3,1871,-7.9,0.0,0.0,0.0,514
23,3.5,44,0.9,1905,-7.6,0.0,0.0,0.0,361
0,2.8,45,1.7,1493,-7.9,0.0,0.0,0.0,289
1,2.8,46,2.0,1709,-7.6,0.0,0.0,0.0,194
2,2.6,50,1.3,1962,-6.8,0.0,0.0,0.0,134
3,2.7,55,1.5,1989,-5.4,0.0,0.0,0.0,92
4,2.6,61,1.7,1998,-4.1,0.0,0.0,0.0,49
5,2.5,63,1.3,1987,-3.8,0.0,0.0,0.0,97
6,2.4,65,1.8,1989,-3.5,0.0,0.0,0.0,232
7,2.2,65,1.9,2000,-3.7,0.0,0.0,0.0,598
9,3.8,58,2.0,1785,-3.7,0.49,0.0,0.0,566
10,5.2,52,1.5,1808,-3.8,0.74,0.0,0.0,410
11,8.0,43,1.7,1909,-3.8,1.74,0.0,0.0,441
12,9.6,39,1.8,1982,-3.7,2.09,0.0,0.0,550
13,9.9,39,1.9,1911,-3.4,1.61,0.0,0.0,509
14,9.8,38,0.9,1908,-3.8,0.93,0.0,0.0,505
15,10.2,34,2.3,1919,-4.9,1.19,0.0,0.0,620
16,10.4,36,3.2,1963,-4.0,1.02,0.0,0.0,646
17,10.4,37,1.0,2000,-3.6,0.67,0.0,0.0,849
18,9.6,42,2.0,2000,-2.7,0.14,0.0,0.0,1365
20,8.5,46,1.0,1977,-2.4,0.0,0.0,0.0,587
21,7.9,56,1.4,1975,-0.3,0.0,0.0,0.0,411
22,7.2,60,1.4,1928,0.0,0.0,0.0,0.0,147
23,6.0,79,2.0,918,2.6,0.0,0.0,0.0,48
0,5.2,83,1.5,733,2.5,0.0,0.5,0.0,49
1,4.7,86,0.7,717,2.5,0.0,0.0,0.0,23
2,4.2,88,0.9,553,2.3,0.0,0.0,0.0,19
3,3.8,90,0.8,448,2.3,0.0,2.0,0.0,12
4,3.3,90,1.3,682,1.8,0.0,0.0,0.0,8
5,3.1,90,1.2,974,1.6,0.0,0.0,0.0,17
6,3.1,89,0.2,903,1.4,0.0,1.5,0.0,32
7,3.0,90,0.7,578,1.5,0.0,0.0,0.0,64
8,3.0,94,0.3,444,2.1,0.01,0.0,0.0,88
9,3.4,90,1.5,386,1.9,0.21,0.5,0.0,100
10,3.6,88,2.6,681,1.7,0.44,0.0,0.0,165
12,5.6,72,3.0,1700,0.9,0.89,0.0,0.0,375
13,6.7,65,3.2,1651,0.5,1.76,0.0,0.0,405
15,9.2,53,3.3,1896,0.1,2.23,0.0,0.0,555
17,7.5,64,4.3,538,1.1,0.88,0.0,0.0,757
18,5.9,68,3.4,543,0.4,0.38,0.0,0.0,1091
19,4.5,72,2.7,529,-0.1,0.03,0.0,0.0,683
22,2.8,74,2.1,469,-1.3,0.0,0.0,0.0,498
23,2.8,73,1.8,468,-1.5,0.0,0.0,0.0,315
0,3.0,72,2.3,473,-1.5,0.0,0.0,0.0,272
2,2.8,74,1.2,415,-1.3,0.0,0.0,0.0,155
3,2.7,75,0.7,417,-1.2,0.0,0.0,0.0,105
4,2.5,76,1.0,403,-1.3,0.0,0.0,0.0,66
5,2.5,76,0.7,544,-1.3,0.0,0.0,0.0,88
6,2.5,71,1.1,1055,-2.2,0.0,0.0,0.0,195
7,1.6,76,0.7,1024,-2.1,0.0,0.0,0.0,574
8,1.8,67,0.7,1917,-3.6,0.19,0.0,0.0,1041
11,5.9,51,0.7,1866,-3.4,0.91,0.0,0.0,444
12,6.8,51,1.0,1617,-2.6,1.13,0.0,0.0,510
13,7.5,44,2.0,1526,-3.9,1.24,0.0,0.0,509
14,8.0,42,1.5,1690,-4.1,1.24,0.0,0.0,542
15,7.7,51,2.9,670,-1.8,0.94,0.0,0.0,611
16,9.6,38,1.7,1052,-4.0,1.71,0.0,0.0,686
17,8.9,46,1.8,789,-2.1,1.0,0.0,0.0,834
19,5.4,60,3.9,990,-1.7,0.02,0.0,0.0,718
20,4.3,67,1.1,1125,-1.2,0.0,0.0,0.0,535
21,3.5,69,1.4,1177,-1.6,0.0,0.0,0.0,537
22,2.9,69,1.2,1179,-2.2,0.0,0.0,0.0,521
23,2.5,72,1.5,1071,-2.0,0.0,0.0,0.0,309
0,2.1,74,1.4,970,-2.0,0.0,0.0,0.0,328
2,1.6,79,0.9,685,-1.6,0.0,0.0,0.0,241
3,1.3,80,0.6,705,-1.7,0.0,0.0,0.0,139
4,0.9,81,0.6,620,-1.9,0.0,0.0,0.0,91
5,0.8,80,0.3,565,-2.2,0.0,0.0,0.0,79
7,0.9,78,1.1,535,-2.5,0.0,0.0,0.0,208
8,1.5,73,1.2,466,-2.8,0.11,0.0,0.0,340
9,2.7,71,1.3,418,-2.0,0.3,0.0,0.0,381
10,3.5,65,2.4,539,-2.4,0.87,0.0,0.0,416
12,7.1,50,2.2,909,-2.6,2.47,0.0,0.0,650
14,9.2,38,2.6,1377,-4.4,2.53,0.0,0.0,906
15,8.1,36,4.7,1964,-6.1,2.23,0.0,0.0,931
16,8.3,37,3.8,1867,-5.5,1.73,0.0,0.0,972
17,7.7,46,2.8,1635,-3.2,1.05,0.0,0.0,829
19,5.3,67,2.6,1314,-0.3,0.02,0.0,0.0,573
20,5.2,69,1.8,1196,0.0,0.0,0.0,0.0,447
21,5.0,73,2.2,1173,0.5,0.0,0.0,0.0,470
0,5.1,77,1.9,718,1.3,0.0,0.0,0.0,376
2,4.7,78,1.5,466,1.1,0.0,0.0,0.0,171
3,4.4,80,1.6,393,1.2,0.0,0.0,0.0,115
4,4.2,81,1.3,333,1.2,0.0,0.0,0.0,80
5,3.9,85,1.6,264,1.6,0.0,0.0,0.0,45
6,3.4,85,1.5,234,1.1,0.0,0.0,0.0,63
8,2.8,82,1.2,240,0.0,0.19,0.0,0.0,212
9,3.9,77,2.0,263,0.2,0.65,0.0,0.0,289
10,5.9,69,2.6,330,0.6,1.43,0.0,0.0,394
11,7.6,54,1.6,430,-1.1,2.06,0.0,0.0,425
12,9.2,40,2.6,592,-3.7,2.47,0.0,0.0,666
13,10.3,31,2.1,885,-6.1,2.67,0.0,0.0,843
14,11.6,20,2.7,1647,-10.6,2.69,0.0,0.0,1154
15,11.9,26,2.8,1338,-7.0,2.34,0.0,0.0,1294
18,9.4,22,2.9,1995,-11.2,0.55,0.0,0.0,776
19,7.8,28,1.9,1982,-9.6,0.04,0.0,0.0,596
20,6.7,32,1.9,1722,-8.8,0.0,0.0,0.0,530
